term_id,term_str,n,num,stopwords,port_stem,pos_max
5023,wilt,3,0,0,wilt,VB
5024,wilted,2,0,0,wilt,VBD
5025,win,1,0,0,win,VBP
5026,wind,14,0,0,wind,NN
5027,window,7,0,0,window,NN
5028,windowpane,1,0,0,windowpan,NN
5029,windows,7,0,0,window,NNS
5030,winds,11,0,0,wind,NNS
5031,windy,1,0,0,windi,WDT
5032,wine,5,0,0,wine,NN
5033,wines,2,0,0,wine,NNS
5034,wing,2,0,0,wing,NN
5035,wings,5,0,0,wing,NNS
5036,winked,1,0,0,wink,VBD
5037,winter,4,0,0,winter,NN
5038,wisdom,2,0,0,wisdom,NN
5039,wise,3,0,0,wise,NN
5040,wiser,1,0,0,wiser,NN
5041,wish,3,0,0,wish,VBP
5042,wished,3,0,0,wish,VBD
5043,wishes,2,0,0,wish,NNS
5044,wishfulness,2,0,0,wish,NN
5045,wit,1,0,0,wit,NN
5046,witchcraft,1,0,0,witchcraft,NN
5047,with,151,0,1,with,IN
5048,withdrew,2,0,0,withdrew,NN
5049,withes,1,0,0,with,NNS
5050,withheld,2,0,0,withheld,NNP
5051,within,26,0,0,within,IN
5052,without,36,0,0,without,IN
5053,withstands,1,0,0,withstand,NNS
5054,witness,4,0,0,wit,JJ
5055,wizard,1,0,0,wizard,NN
5056,wizardfingers,1,0,0,wizardfing,NNS
5057,wo,4,0,0,wo,MD
5058,woe,5,0,0,woe,NN
5059,woke,1,0,0,woke,VBD
5060,woman,9,0,0,woman,NN
5061,women,5,0,0,women,NNS
5062,won,1,0,1,won,VBN
5063,wonder,14,0,0,wonder,VBP
5064,wondered,1,0,0,wonder,VBD
5065,wonderful,1,0,0,wonder,NNP
5066,wondering,1,0,0,wonder,NN
5067,wondrous,2,0,0,wondrou,JJ
5068,wont,2,0,0,wont,JJ
5069,wood,6,0,0,wood,NN
5070,wooden,2,0,0,wooden,JJ
5071,woods,13,0,0,wood,NNS
5072,wool,2,0,0,wool,NN
5073,word,7,0,0,word,NN
5074,wordless,1,0,0,wordless,NN
5075,words,3,0,0,word,NNS
5076,wore,6,0,0,wore,VBD
5077,work,3,0,0,work,NN
5078,worked,3,0,0,work,VBD
5079,working,1,0,0,work,VBG
5080,workmanships,1,0,0,workmanship,NNS
5081,workmen,1,0,0,workmen,NNS
5082,world,15,0,0,world,NN
5083,worlds,2,0,0,world,NNP
5084,worm,2,0,0,worm,NN
5085,worn,1,0,0,worn,VBN
5086,worshipping,1,0,0,worship,NN
5087,worst,4,0,0,worst,JJS
5088,worthiness,1,0,0,worthi,NN
5089,would,61,0,0,would,MD
5090,wouldst,1,0,0,wouldst,NNS
5091,wounded,1,0,0,wound,JJ
5092,wraps,1,0,0,wrap,VBZ
5093,wrecked,3,0,0,wreck,NNP
5094,wrecks,1,0,0,wreck,NNS
5095,wrestle,1,0,0,wrestl,VBP
5096,wrestled,1,0,0,wrestl,VBD
5097,wrestlers,1,0,0,wrestler,NNS
5098,wrestles,1,0,0,wrestl,NNS
5099,wretch,1,0,0,wretch,NN
5100,wrinkled,3,0,0,wrinkl,JJ
5101,wrinkles,1,0,0,wrinkl,NNS
5102,wrists,1,0,0,wrist,NNS
5103,write,3,0,0,write,VB
5104,writer,1,0,0,writer,NN
5105,wrung,1,0,0,wrung,JJ
5106,xi,1,0,0,xi,NN
5107,xxi,1,0,0,xxi,NN
5108,xxix,1,0,0,xxix,NN
5109,xxviii,1,0,0,xxviii,NN
5110,xxx,1,0,0,xxx,NN
5111,ye,1,0,0,ye,FW
5112,year,15,0,0,year,NN
5113,years,7,0,0,year,NNS
5114,yellow,10,0,0,yellow,JJ
5115,yes,1,0,0,ye,UH
5116,yesterday,4,0,0,yesterday,NN
5117,yet,47,0,0,yet,RB
5118,yield,2,0,0,yield,NNP
5119,yielded,1,0,0,yield,VBN
5120,yieldeth,1,0,0,yieldeth,IN
5121,yonder,1,0,0,yonder,JJR
5122,you,128,0,1,you,PRP
5123,young,1,0,0,young,JJ
5124,your,34,0,1,your,PRP$
5125,yours,2,0,1,your,NNS
5126,yourself,1,0,1,yourself,PRP
5127,zealous,1,0,0,zealou,JJ
5128,zenith,1,0,0,zenith,RB
5129,zephyr,1,0,0,zephyr,NN
5130,zero,1,0,0,zero,NN
5131,zone,1,0,0,zone,NN
