term_id,term_str,n,num,stopwords,port_stem,pos_max,doc_freq,inverse_doc_freq,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,term,vector,x,y
3362,practised,2,0,0,practis,JJ,2,2.3404441148401185,0.03301631620299938,0.06603263240599876,0.03301631620299938,0.044159322921511666,,,,
3363,practising,1,0,0,practis,VBG,1,2.6414741105040997,0.0978323744631148,0.0978323744631148,0.0978323744631148,0.0978323744631148,,,,
3364,prairie,1,0,0,prairi,NN,1,2.6414741105040997,0.132073705525205,0.132073705525205,0.132073705525205,0.132073705525205,,,,
3365,praise,4,0,0,prais,NN,3,2.164352855784437,0.03230433804532196,0.0969130141359659,0.03548119435712192,0.0386491581390078,,,,
3366,prance,1,0,0,pranc,NN,1,2.6414741105040997,0.0733742808473361,0.0733742808473361,0.0733742808473361,0.0733742808473361,,,,
3367,prancing,1,0,0,pranc,VBG,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,,,,
3368,prank,2,0,0,prank,NN,2,2.3404441148401185,0.02375963570233508,0.04751927140467016,0.02375963570233508,0.02543960994391433,,,,
3369,prate,1,0,0,prate,VB,1,2.6414741105040997,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.04634165106147543,,,,
3370,pray,7,0,0,pray,NN,7,1.7963760704898426,0.040017097585292524,0.28011968309704766,0.04855070460783359,0.05987920234966142,,,,
3371,prayed,2,0,0,pray,VBD,2,2.3404441148401185,0.05149745671405187,0.10299491342810374,0.05149745671405187,0.08070496947724547,,,,
3372,prayer,12,0,0,prayer,NN,10,1.6414741105040995,0.025795137488210506,0.25795137488210507,0.021317845590962333,0.05129606595325311,,,,
3373,preached,1,0,0,preach,VBD,1,2.6414741105040997,0.05742335022834999,0.05742335022834999,0.05742335022834999,0.05742335022834999,,,,
3374,preaches,1,0,0,preach,NNS,1,2.6414741105040997,0.052829482210082,0.052829482210082,0.052829482210082,0.052829482210082,,,,
3375,precarious,2,0,0,precari,JJ,2,2.3404441148401185,0.059439850535622056,0.11887970107124411,0.059439850535622056,0.06686983185257481,,,,
3376,preceded,2,0,0,preced,VBD,2,2.3404441148401185,0.03642932650014552,0.07285865300029104,0.03642932650014552,0.04035248473862273,,,,
3377,precincts,1,0,0,precinct,NNS,1,2.6414741105040997,0.12578448145257617,0.12578448145257617,0.12578448145257617,0.12578448145257617,,,,
3378,precious,3,0,0,preciou,JJ,3,2.164352855784437,0.03712545595494971,0.11137636786484914,0.028108478646551135,0.06183865302241249,,,,
3379,preconcerted,1,0,0,preconcert,VBN,1,2.6414741105040997,0.039424986723941784,0.039424986723941784,0.039424986723941784,0.039424986723941784,,,,
3380,prefer,1,0,0,prefer,VBP,1,2.6414741105040997,0.026153209014892077,0.026153209014892077,0.026153209014892077,0.026153209014892077,,,,
3381,preferment,1,0,0,prefer,NN,1,2.6414741105040997,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.04634165106147543,,,,
3382,preferred,1,0,0,prefer,VBD,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,,,,
3383,prepare,1,0,0,prepar,VB,1,2.6414741105040997,0.040022335007637876,0.040022335007637876,0.040022335007637876,0.040022335007637876,,,,
3384,prepares,1,0,0,prepar,NNS,1,2.6414741105040997,0.052829482210082,0.052829482210082,0.052829482210082,0.052829482210082,,,,
3385,presence,6,0,0,presenc,NN,6,1.863322860120456,0.04614018488158136,0.27684110928948813,0.04399512308617744,0.07166626385078677,,,,
3386,present,3,0,0,present,NNP,3,2.164352855784437,0.05335577849130785,0.16006733547392354,0.03548119435712192,0.09410229807758422,,,,
3387,presentiment,1,0,0,presenti,NN,1,2.6414741105040997,0.1390249531844263,0.1390249531844263,0.1390249531844263,0.1390249531844263,,,,
3388,presents,2,0,0,present,NNS,2,2.3404441148401185,0.06036859820024115,0.1207371964004823,0.06036859820024115,0.08358728981571852,,,,
3389,presume,1,0,0,presum,VB,1,2.6414741105040997,0.0211317928840328,0.0211317928840328,0.0211317928840328,0.0211317928840328,,,,
3390,presumed,1,0,0,presum,VBD,1,2.6414741105040997,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0754706888715457,,,,
3391,presuming,1,0,0,presum,VBG,1,2.6414741105040997,0.03301842638130125,0.03301842638130125,0.03301842638130125,0.03301842638130125,,,,
3392,presumption,1,0,0,presumpt,NN,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3393,presumptuous,1,0,0,presumptu,JJ,1,2.6414741105040997,0.021475399272391057,0.021475399272391057,0.021475399272391057,0.021475399272391057,,,,
3394,pretty,7,0,0,pretti,JJ,7,1.7963760704898426,0.03598256393791153,0.2518779475653807,0.02993960117483071,0.0544356384996922,,,,
3395,prevail,1,0,0,prevail,VB,1,2.6414741105040997,0.03773534443577285,0.03773534443577285,0.03773534443577285,0.03773534443577285,,,,
3396,prevails,1,0,0,prevail,NNS,1,2.6414741105040997,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.09108531415531378,,,,
3397,prevent,1,0,0,prevent,VBP,1,2.6414741105040997,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.07139119217578649,,,,
3398,prick,1,0,0,prick,VB,1,2.6414741105040997,0.04802680200916545,0.04802680200916545,0.04802680200916545,0.04802680200916545,,,,
3399,pride,1,0,0,pride,JJ,1,2.6414741105040997,0.03884520750741323,0.03884520750741323,0.03884520750741323,0.03884520750741323,,,,
3400,priests,1,0,0,priest,NNS,1,2.6414741105040997,0.04127303297662656,0.04127303297662656,0.04127303297662656,0.04127303297662656,,,,
3401,primer,2,0,0,primer,NN,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,,,,
3402,prince,3,0,0,princ,NN,2,2.3404441148401185,0.051884296663488136,0.10376859332697627,0.051884296663488136,0.06883659161294466,,,,
3403,principle,1,0,0,principl,NN,1,2.6414741105040997,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0660368527626025,,,,
3404,print,1,0,0,print,NN,1,2.6414741105040997,0.03884520750741323,0.03884520750741323,0.03884520750741323,0.03884520750741323,,,,
3405,prison,2,0,0,prison,NN,2,2.3404441148401185,0.06775479240645504,0.1355095848129101,0.06775479240645504,0.07549819725290705,,,,
3406,prisons,1,0,0,prison,NNS,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
3407,prithee,1,0,0,prithe,NNP,1,2.6414741105040997,0.042604421137162896,0.042604421137162896,0.042604421137162896,0.042604421137162896,,,,
3408,privacy,2,0,0,privaci,NN,2,2.3404441148401185,0.05200986921866929,0.10401973843733858,0.05200986921866929,0.06686983185257481,,,,
3409,private,1,0,0,privat,NNP,1,2.6414741105040997,0.0978323744631148,0.0978323744631148,0.0978323744631148,0.0978323744631148,,,,
3410,privilege,6,0,0,privileg,NN,6,1.863322860120456,0.024345175068506558,0.14607105041103935,0.021483073621763986,0.03726645720240912,,,,
3411,prize,2,0,0,prize,NN,2,2.3404441148401185,0.044975274934104276,0.08995054986820855,0.044975274934104276,0.07092254893454905,,,,
3412,probable,1,0,0,probabl,JJ,1,2.6414741105040997,0.020319031619262306,0.020319031619262306,0.020319031619262306,0.020319031619262306,,,,
3413,probably,1,0,0,probabl,RB,1,2.6414741105040997,0.08804913701680332,0.08804913701680332,0.08804913701680332,0.08804913701680332,,,,
3414,proceeds,1,0,0,proce,NNS,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3415,procession,2,0,0,process,NN,2,2.3404441148401185,0.04067616777128548,0.08135233554257096,0.04067616777128548,0.04589106107529644,,,,
3416,proclaim,1,0,0,proclaim,VBP,1,2.6414741105040997,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.09108531415531378,,,,
3417,proclaimed,2,0,0,proclaim,VBD,2,2.3404441148401185,0.037025966948073336,0.07405193389614667,0.037025966948073336,0.05087921988782866,,,,
3418,prodigal,2,0,0,prodig,NN,2,2.3404441148401185,0.053072289710579895,0.10614457942115979,0.053072289710579895,0.08070496947724547,,,,
3419,prodigious,1,0,0,prodigi,JJ,1,2.6414741105040997,0.04554265707765689,0.04554265707765689,0.04554265707765689,0.04554265707765689,,,,
3420,profaned,1,0,0,profan,VBN,1,2.6414741105040997,0.02337587708410708,0.02337587708410708,0.02337587708410708,0.02337587708410708,,,,
3421,profound,1,0,0,profound,JJ,1,2.6414741105040997,0.03828223348556666,0.03828223348556666,0.03828223348556666,0.03828223348556666,,,,
3422,progress,1,0,0,progress,NN,1,2.6414741105040997,0.026153209014892077,0.026153209014892077,0.026153209014892077,0.026153209014892077,,,,
3423,prohibits,1,0,0,prohibit,NNP,1,2.6414741105040997,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.07139119217578649,,,,
3424,projects,1,0,0,project,NNS,1,2.6414741105040997,0.058699424677868886,0.058699424677868886,0.058699424677868886,0.058699424677868886,,,,
3425,promised,2,0,0,promis,VBD,2,2.3404441148401185,0.043526552135746105,0.08705310427149221,0.043526552135746105,0.058511102871002967,,,,
3426,promoted,1,0,0,promot,NNP,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,,,,
3427,promptly,1,0,0,promptli,RB,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3428,prone,1,0,0,prone,NN,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,,,,
3429,pronoun,1,0,0,pronoun,NN,1,2.6414741105040997,0.024686673929944856,0.024686673929944856,0.024686673929944856,0.024686673929944856,,,,
3430,pronounce,1,0,0,pronounc,VBP,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
3431,pronounced,1,0,0,pronounc,VBD,1,2.6414741105040997,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.07139119217578649,,,,
3432,proof,2,0,0,proof,NN,2,2.3404441148401185,0.07203071376165138,0.14406142752330275,0.07203071376165138,0.0731388785887537,,,,
3433,proper,1,0,0,proper,JJ,1,2.6414741105040997,0.06951247659221314,0.06951247659221314,0.06951247659221314,0.06951247659221314,,,,
3434,prophetic,1,0,0,prophet,JJ,1,2.6414741105040997,0.10159515809631153,0.10159515809631153,0.10159515809631153,0.10159515809631153,,,,
3435,propitiate,1,0,0,propiti,NNP,1,2.6414741105040997,0.08804913701680332,0.08804913701680332,0.08804913701680332,0.08804913701680332,,,,
3436,propitious,1,0,0,propiti,JJ,1,2.6414741105040997,0.031076166005930585,0.031076166005930585,0.031076166005930585,0.031076166005930585,,,,
3437,proportioned,1,0,0,proport,VBN,1,2.6414741105040997,0.026153209014892077,0.026153209014892077,0.026153209014892077,0.026153209014892077,,,,
3438,proposed,1,0,0,propos,VBD,1,2.6414741105040997,0.024919567080227356,0.024919567080227356,0.024919567080227356,0.024919567080227356,,,,
3439,propounded,1,0,0,propound,VBD,1,2.6414741105040997,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0660368527626025,,,,
3440,prosaic,1,0,0,prosaic,NN,1,2.6414741105040997,0.043302854270559014,0.043302854270559014,0.043302854270559014,0.043302854270559014,,,,
3441,prospect,1,0,0,prospect,JJ,1,2.6414741105040997,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0754706888715457,,,,
3442,prospective,2,0,0,prospect,JJ,2,2.3404441148401185,0.043563594350678435,0.08712718870135687,0.043563594350678435,0.048759252392502464,,,,
3443,prosy,1,0,0,prosi,JJ,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,,,,
3444,proud,6,0,0,proud,NNP,4,2.0394141191761372,0.05973494491955044,0.23893977967820176,0.06805608851533272,0.0728362185420049,,,,
3445,proudest,1,0,0,proudest,NN,1,2.6414741105040997,0.0978323744631148,0.0978323744631148,0.0978323744631148,0.0978323744631148,,,,
3446,prove,8,0,0,prove,VBP,7,1.7963760704898426,0.0349725265263467,0.24480768568442687,0.03389388812244986,0.05132503058542407,,,,
3447,proved,1,0,0,prove,VBN,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
3448,proves,1,0,0,prove,VBZ,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
3449,provided,1,0,0,provid,VBD,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
3450,providence,1,0,0,provid,NN,1,2.6414741105040997,0.026153209014892077,0.026153209014892077,0.026153209014892077,0.026153209014892077,,,,
3451,provincial,1,0,0,provinci,NN,1,2.6414741105040997,0.05742335022834999,0.05742335022834999,0.05742335022834999,0.05742335022834999,,,,
3452,prudence,1,0,0,prudenc,NN,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
3453,prudent,2,0,0,prudent,JJ,2,2.3404441148401185,0.09142359823594212,0.18284719647188424,0.09142359823594212,0.1462777571775074,,,,
3454,psalm,1,0,0,psalm,NN,1,2.6414741105040997,0.021475399272391057,0.021475399272391057,0.021475399272391057,0.021475399272391057,,,,
3455,public,2,0,0,public,JJ,2,2.3404441148401185,0.04502127293044641,0.09004254586089282,0.04502127293044641,0.06686983185257481,,,,
3456,published,1,0,0,publish,VBN,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,,,,
3457,pull,1,0,0,pull,VBP,1,2.6414741105040997,0.024919567080227356,0.024919567080227356,0.024919567080227356,0.024919567080227356,,,,
3458,pulpit,1,0,0,pulpit,NN,1,2.6414741105040997,0.033865052698770506,0.033865052698770506,0.033865052698770506,0.033865052698770506,,,,
3459,punctual,3,0,0,punctual,JJ,3,2.164352855784437,0.05986177079576208,0.17958531238728626,0.06763602674326366,0.07463285709601507,,,,
3460,punctuate,1,0,0,punctuat,VB,1,2.6414741105040997,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0754706888715457,,,,
3461,pungent,1,0,0,pungent,JJ,1,2.6414741105040997,0.031446120363144044,0.031446120363144044,0.031446120363144044,0.031446120363144044,,,,
3462,purchaser,1,0,0,purchas,NN,1,2.6414741105040997,0.04127303297662656,0.04127303297662656,0.04127303297662656,0.04127303297662656,,,,
3463,purer,1,0,0,purer,VB,1,2.6414741105040997,0.050797579048155767,0.050797579048155767,0.050797579048155767,0.050797579048155767,,,,
3464,purple,20,0,0,purpl,NN,20,1.3404441148401183,0.027870503650877444,0.5574100730175489,0.02372653273448204,0.07054969025474306,,,,
3465,purposeless,1,0,0,purposeless,NN,1,2.6414741105040997,0.032213098908586583,0.032213098908586583,0.032213098908586583,0.032213098908586583,,,,
3466,pursued,5,0,0,pursu,VBN,5,1.9425041061680808,0.037369224932633345,0.18684612466316672,0.028152233422725808,0.0571324737108259,,,,
3467,pursuing,1,0,0,pursu,VBG,1,2.6414741105040997,0.031446120363144044,0.031446120363144044,0.031446120363144044,0.031446120363144044,,,,
3468,push,4,0,0,push,NN,4,2.0394141191761372,0.03764016496772879,0.15056065987091516,0.03542558218395207,0.05098535297940343,,,,
3469,pussy,1,0,0,pussi,NN,1,2.6414741105040997,0.04402456850840166,0.04402456850840166,0.04402456850840166,0.04402456850840166,,,,
3470,put,27,0,0,put,VB,25,1.2435341018320618,0.025956264992908294,0.6489066248227073,0.01973863653701685,0.06217670509160309,,,,
3471,puts,1,0,0,put,NNP,1,2.6414741105040997,0.04983913416045471,0.04983913416045471,0.04983913416045471,0.04983913416045471,,,,
3472,putting,2,0,0,put,VBG,2,2.3404441148401185,0.045434757911195486,0.09086951582239097,0.045434757911195486,0.0731388785887537,,,,
3473,puzzled,2,0,0,puzzl,VBD,2,2.3404441148401185,0.04440204260423629,0.08880408520847258,0.04440204260423629,0.0497966832944706,,,,
3474,puzzles,1,0,0,puzzl,VBZ,1,2.6414741105040997,0.06003350251145682,0.06003350251145682,0.06003350251145682,0.06003350251145682,,,,
3475,puzzlest,1,0,0,puzzlest,JJS,1,2.6414741105040997,0.132073705525205,0.132073705525205,0.132073705525205,0.132073705525205,,,,
3476,pyramids,1,0,0,pyramid,NNS,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
3477,pyrites,1,0,0,pyrit,NNS,1,2.6414741105040997,0.05742335022834999,0.05742335022834999,0.05742335022834999,0.05742335022834999,,,,
3478,quaint,4,0,0,quaint,NN,4,2.0394141191761372,0.02835260846491416,0.11341043385965664,0.026812618674446863,0.04433508954730733,,,,
3479,quaintest,1,0,0,quaintest,JJS,1,2.6414741105040997,0.02751535531775104,0.02751535531775104,0.02751535531775104,0.02751535531775104,,,,
3480,quaintly,1,0,0,quaintli,RB,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,,,,
3481,quaked,1,0,0,quak,VBD,1,2.6414741105040997,0.030361771385104593,0.030361771385104593,0.030361771385104593,0.030361771385104593,,,,
3482,qualified,1,0,0,qualifi,VBD,1,2.6414741105040997,0.0978323744631148,0.0978323744631148,0.0978323744631148,0.0978323744631148,,,,
3483,qualities,1,0,0,qualiti,NNS,1,2.6414741105040997,0.058699424677868886,0.058699424677868886,0.058699424677868886,0.058699424677868886,,,,
3484,quality,1,0,0,qualiti,NN,1,2.6414741105040997,0.03720386071132535,0.03720386071132535,0.03720386071132535,0.03720386071132535,,,,
3485,quantity,1,0,0,quantiti,NN,1,2.6414741105040997,0.0733742808473361,0.0733742808473361,0.0733742808473361,0.0733742808473361,,,,
3486,quarry,1,0,0,quarri,NN,1,2.6414741105040997,0.04554265707765689,0.04554265707765689,0.04554265707765689,0.04554265707765689,,,,
3487,quartering,1,0,0,quarter,VBG,1,2.6414741105040997,0.03182498928318193,0.03182498928318193,0.03182498928318193,0.03182498928318193,,,,
3488,quartz,1,0,0,quartz,VB,1,2.6414741105040997,0.04983913416045471,0.04983913416045471,0.04983913416045471,0.04983913416045471,,,,
3489,queen,5,0,0,queen,NN,5,1.9425041061680808,0.030142266173846688,0.15071133086923344,0.024903898797026675,0.06475013687226935,,,,
3490,quenching,1,0,0,quench,NN,1,2.6414741105040997,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0660368527626025,,,,
3491,question,3,0,0,question,NN,3,2.164352855784437,0.05620828183672987,0.1686248455101896,0.05410882139461093,0.08016121688090508,,,,
3492,questioned,1,0,0,question,VBD,1,2.6414741105040997,0.052829482210082,0.052829482210082,0.052829482210082,0.052829482210082,,,,
3493,quibble,1,0,0,quibbl,VB,1,2.6414741105040997,0.024686673929944856,0.024686673929944856,0.024686673929944856,0.024686673929944856,,,,
3494,quick,5,0,0,quick,NN,5,1.9425041061680808,0.04044605816009454,0.20223029080047272,0.04316675791484624,0.05550011731908802,,,,
3495,quickened,1,0,0,quicken,VBD,1,2.6414741105040997,0.03182498928318193,0.03182498928318193,0.03182498928318193,0.03182498928318193,,,,
3496,quicker,1,0,0,quicker,NN,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
3497,quickly,1,0,0,quickli,RB,1,2.6414741105040997,0.03884520750741323,0.03884520750741323,0.03884520750741323,0.03884520750741323,,,,
3498,quiet,8,0,0,quiet,JJ,6,1.863322860120456,0.03306471595119907,0.19838829570719443,0.029284679453647513,0.05822883937876425,,,,
3499,quieter,1,0,0,quieter,RB,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,,,,
